"SALES_ID";"SALES_DATE";"SALES_TIME";"CUSTOMER_ID";"PRODUCT_ID";"QUANTITY";"DISCOUNT_PERCENTAGE";"DISCOUNT_AMOUNT";"PRICE"
S_847841525;"2020-06-23";"20:14:01";C_000025736;P_0067;"1";"0.00";"0.00";"1099.00"
S_850657681;"2020-04-17";"08:01:09";C_000000046;P_0067;"1";"0.00";"0.00";"1099.00"
S_399701674;"2023-01-01";"13:53:00";C_000002152;P_0067;"1";"0.00";"0.00";"1099.00"
S_497567964;"2020-04-24";"03:19:26";C_000006865;P_0067;"1";"0.00";"0.00";"1099.00"
S_616176244;"2021-05-02";"05:21:46";C_000002197;P_0067;"1";"0.00";"0.00";"1099.00"
S_119129820;"2021-07-20";"06:11:26";C_000007806;P_0067;"1";"0.00";"0.00";"1099.00"
S_474776299;"2022-10-13";"23:00:54";C_000011213;P_0067;"1";"0.00";"0.00";"1099.00"
S_166243542;"2022-03-25";"23:53:59";C_000000649;P_0067;"1";"0.00";"0.00";"1099.00"
S_742732358;"2021-04-21";"23:17:19";C_000011109;P_0067;"1";"0.00";"0.00";"1099.00"
S_911912081;"2022-09-23";"15:44:41";C_000001553;P_0067;"1";"0.00";"0.00";"1099.00"
S_252092771;"2022-04-25";"14:08:02";C_000000076;P_0067;"1";"0.00";"0.00";"1099.00"
S_752010485;"2020-11-23";"19:15:31";C_000010324;P_0067;"1";"0.00";"0.00";"1099.00"
S_483350260;"2022-05-28";"01:58:02";C_000007305;P_0067;"1";"0.00";"0.00";"1099.00"
S_875353579;"2020-07-31";"11:21:28";C_000001233;P_0067;"1";"0.00";"0.00";"1099.00"
S_058560180;"2022-04-12";"00:04:04";C_000047358;P_0067;"1";"0.00";"0.00";"1099.00"
S_963296787;"2020-11-24";"19:02:11";C_000014349;P_0067;"1";"0.00";"0.00";"1099.00"
S_379284172;"2021-04-13";"07:12:10";C_000001180;P_0067;"1";"0.00";"0.00";"1099.00"
S_660509340;"2021-05-05";"12:44:54";C_000000635;P_0067;"1";"0.00";"0.00";"1099.00"
S_036294443;"2022-11-29";"12:17:28";C_000000508;P_0067;"1";"0.00";"0.00";"1099.00"
S_857009044;"2022-01-20";"00:03:39";C_000015311;P_0067;"1";"0.00";"0.00";"1099.00"
S_508528385;"2020-07-10";"10:40:05";C_000022042;P_0067;"1";"0.00";"0.00";"1099.00"
S_960578971;"2020-04-28";"17:02:09";C_000007135;P_0067;"1";"0.00";"0.00";"1099.00"
S_442283795;"2021-06-12";"11:11:16";C_000001577;P_0067;"1";"0.00";"0.00";"1099.00"
S_760944941;"2021-09-21";"03:15:57";C_000001396;P_0067;"1";"0.00";"0.00";"1099.00"
S_043823910;"2021-04-10";"18:58:22";C_000000329;P_0067;"1";"0.00";"0.00";"1099.00"
S_916819688;"2022-05-31";"05:35:13";C_000002927;P_0067;"1";"0.00";"0.00";"1099.00"
S_580771144;"2021-03-19";"22:25:26";C_000027313;P_0067;"1";"0.00";"0.00";"1099.00"
S_869131911;"2022-08-08";"16:51:31";C_000000639;P_0067;"1";"0.00";"0.00";"1099.00"
S_799047310;"2022-06-10";"10:50:30";C_000000855;P_0067;"1";"0.00";"0.00";"1099.00"
S_065419832;"2022-08-24";"07:56:29";C_000001493;P_0067;"1";"0.00";"0.00";"1099.00"
S_203895003;"2020-08-25";"22:41:25";C_000017254;P_0067;"1";"0.00";"0.00";"1099.00"
S_162651461;"2021-01-18";"03:00:18";C_000005903;P_0067;"1";"0.00";"0.00";"1099.00"
S_413631196;"2021-03-06";"00:40:50";C_000000350;P_0067;"1";"0.00";"0.00";"1099.00"
S_620882456;"2021-11-08";"22:42:32";C_000000807;P_0067;"1";"0.00";"0.00";"1099.00"
S_154882932;"2021-01-24";"19:16:21";C_000003353;P_0067;"1";"0.00";"0.00";"1099.00"
S_658826778;"2020-09-07";"21:48:14";C_000000417;P_0067;"1";"0.00";"0.00";"1099.00"
S_057090994;"2022-07-09";"02:51:26";C_000023358;P_0067;"1";"0.00";"0.00";"1099.00"
S_371617569;"2021-01-21";"07:20:01";C_000001567;P_0067;"1";"0.00";"0.00";"1099.00"
S_341751232;"2022-01-09";"01:32:58";C_000000501;P_0067;"1";"0.00";"0.00";"1099.00"
S_248160126;"2022-10-25";"17:26:03";C_000001871;P_0067;"1";"0.00";"0.00";"1099.00"
S_656111328;"2020-06-14";"23:02:28";C_000001367;P_0067;"1";"0.00";"0.00";"1099.00"
S_102758306;"2020-09-27";"21:50:46";C_000004811;P_0067;"1";"0.00";"0.00";"1099.00"
S_101572782;"2020-01-23";"11:28:40";C_000047915;P_0067;"1";"0.00";"0.00";"1099.00"
S_431834071;"2020-03-10";"10:30:07";C_000007743;P_0067;"1";"0.00";"0.00";"1099.00"
S_480211356;"2020-11-06";"22:34:22";C_000016505;P_0067;"1";"0.00";"0.00";"1099.00"
S_749809916;"2020-03-23";"01:30:38";C_000002927;P_0067;"1";"0.00";"0.00";"1099.00"
S_169792104;"2020-02-08";"19:39:02";C_000000348;P_0067;"1";"0.00";"0.00";"1099.00"
S_230805030;"2020-07-27";"17:07:57";C_000013139;P_0067;"1";"0.00";"0.00";"1099.00"
S_034462911;"2021-09-05";"03:48:27";C_000018742;P_0067;"1";"0.00";"0.00";"1099.00"
S_215506611;"2022-02-28";"17:36:35";C_000000617;P_0067;"1";"0.00";"0.00";"1099.00"
S_536063664;"2020-12-27";"23:35:35";C_000000474;P_0067;"1";"0.00";"0.00";"1099.00"
S_577018842;"2020-10-31";"18:41:34";C_000003824;P_0067;"1";"0.00";"0.00";"1099.00"
S_672641964;"2020-04-20";"21:59:01";C_000002137;P_0067;"1";"0.00";"0.00";"1099.00"
S_445340372;"2020-01-29";"07:05:52";C_000004734;P_0067;"1";"0.00";"0.00";"1099.00"
S_200366757;"2022-09-18";"17:57:16";C_000000363;P_0067;"1";"0.00";"0.00";"1099.00"
S_552403104;"2020-02-26";"09:08:09";C_000003408;P_0067;"1";"0.00";"0.00";"1099.00"
S_986911315;"2020-08-03";"06:47:32";C_000000280;P_0067;"1";"0.00";"0.00";"1099.00"
S_574031179;"2020-03-06";"07:50:18";C_000008777;P_0067;"1";"0.00";"0.00";"1099.00"
S_974118732;"2022-01-22";"13:47:27";C_000000297;P_0067;"1";"0.00";"0.00";"1099.00"
S_104186229;"2020-07-10";"01:38:56";C_000008862;P_0067;"1";"0.00";"0.00";"1099.00"
S_863042082;"2022-09-19";"17:51:05";C_000023648;P_0067;"1";"0.00";"0.00";"1099.00"
S_004581473;"2020-06-16";"11:38:57";C_000004686;P_0067;"1";"0.00";"0.00";"1099.00"
S_820325654;"2022-10-27";"08:55:39";C_000003929;P_0067;"1";"0.00";"0.00";"1099.00"
S_378766996;"2021-05-21";"23:11:21";C_000000541;P_0067;"1";"0.00";"0.00";"1099.00"
S_176398070;"2022-09-26";"15:48:58";C_000001114;P_0067;"1";"0.00";"0.00";"1099.00"
S_808022877;"2020-03-21";"03:07:33";C_000000894;P_0067;"1";"0.00";"0.00";"1099.00"
S_652541388;"2022-06-24";"09:10:39";C_000000221;P_0067;"1";"0.00";"0.00";"1099.00"
S_164445758;"2022-11-20";"02:44:09";C_000000658;P_0067;"1";"0.00";"0.00";"1099.00"
S_882264634;"2022-05-23";"00:33:23";C_000001567;P_0067;"1";"0.00";"0.00";"1099.00"
S_863411164;"2022-03-01";"07:01:49";C_000004195;P_0067;"1";"0.00";"0.00";"1099.00"
S_246864521;"2021-03-12";"19:02:38";C_000023537;P_0067;"1";"0.00";"0.00";"1099.00"
S_046412432;"2021-02-15";"22:25:08";C_000000384;P_0067;"1";"0.00";"0.00";"1099.00"
S_797154943;"2021-05-27";"08:58:39";C_000000171;P_0067;"1";"0.00";"0.00";"1099.00"
S_086804049;"2020-05-10";"03:26:59";C_000008010;P_0067;"1";"0.00";"0.00";"1099.00"
S_379909033;"2021-10-08";"15:25:53";C_000011329;P_0067;"1";"0.00";"0.00";"1099.00"
S_828110382;"2022-02-25";"19:16:19";C_000001226;P_0067;"1";"0.00";"0.00";"1099.00"
S_119208524;"2020-12-11";"00:24:57";C_000008862;P_0067;"1";"0.00";"0.00";"1099.00"
S_596715670;"2020-03-10";"16:37:32";C_000001664;P_0067;"1";"0.00";"0.00";"1099.00"
S_187366384;"2021-02-02";"06:21:38";C_000003932;P_0067;"1";"0.00";"0.00";"1099.00"
S_577708017;"2021-08-19";"02:57:37";C_000006927;P_0067;"1";"0.00";"0.00";"1099.00"
S_374661493;"2020-11-09";"11:07:16";C_000007439;P_0067;"1";"0.00";"0.00";"1099.00"
S_709817754;"2021-11-03";"13:24:51";C_000004188;P_0067;"1";"0.00";"0.00";"1099.00"
S_676031212;"2022-02-10";"08:27:28";C_000003353;P_0067;"1";"0.00";"0.00";"1099.00"
S_832832600;"2021-12-28";"04:13:32";C_000001574;P_0067;"1";"0.00";"0.00";"1099.00"
S_438107045;"2022-08-07";"17:50:38";C_000000519;P_0067;"1";"0.00";"0.00";"1099.00"
S_910259404;"2020-05-25";"07:56:31";C_000000837;P_0067;"1";"0.00";"0.00";"1099.00"
S_878765427;"2022-08-29";"14:52:00";C_000003062;P_0067;"1";"0.00";"0.00";"1099.00"
S_995548665;"2020-05-23";"14:50:15";C_000000151;P_0067;"1";"0.00";"0.00";"1099.00"
S_475466683;"2020-10-04";"03:11:06";C_000011829;P_0067;"1";"0.00";"0.00";"1099.00"
S_337752154;"2021-11-27";"07:16:03";C_000000388;P_0067;"1";"0.00";"0.00";"1099.00"
S_620872289;"2020-05-19";"08:20:42";C_000000618;P_0067;"1";"0.00";"0.00";"1099.00"
S_428847524;"2022-09-13";"15:18:45";C_000002502;P_0067;"1";"0.00";"0.00";"1099.00"
S_956711858;"2021-04-26";"13:10:28";C_000007127;P_0067;"1";"0.00";"0.00";"1099.00"
S_404160360;"2020-09-04";"08:49:14";C_000002599;P_0067;"1";"0.00";"0.00";"1099.00"
S_079884863;"2020-05-14";"20:12:46";C_000047915;P_0067;"1";"0.00";"0.00";"1099.00"
S_980351706;"2021-09-03";"18:19:02";C_000000061;P_0067;"1";"0.00";"0.00";"1099.00"
S_058449110;"2021-03-12";"03:33:14";C_000001333;P_0067;"1";"0.00";"0.00";"1099.00"
S_283822862;"2021-03-30";"00:05:21";C_000000313;P_0067;"1";"0.00";"0.00";"1099.00"
S_726733356;"2020-06-09";"12:29:59";C_000000229;P_0067;"1";"0.00";"0.00";"1099.00"
S_140850702;"2020-01-06";"04:06:13";C_000001228;P_0067;"1";"0.00";"0.00";"1099.00"
S_591343647;"2022-04-02";"05:07:41";C_000000277;P_0067;"1";"0.00";"0.00";"1099.00"
S_974155941;"2021-06-12";"02:13:10";C_000001792;P_0067;"1";"0.00";"0.00";"1099.00"
S_840604088;"2022-05-27";"01:11:19";C_000001917;P_0067;"1";"0.00";"0.00";"1099.00"
S_208517445;"2021-01-14";"12:00:56";C_000003655;P_0067;"1";"0.00";"0.00";"1099.00"
S_370464904;"2022-02-19";"22:23:51";C_000000590;P_0067;"1";"0.00";"0.00";"1099.00"
S_988191965;"2020-01-17";"13:39:13";C_000000807;P_0067;"1";"0.00";"0.00";"1099.00"
S_219335656;"2021-08-28";"11:48:21";C_000001273;P_0067;"1";"0.00";"0.00";"1099.00"
S_530855771;"2022-10-27";"13:13:44";C_000006865;P_0067;"1";"0.00";"0.00";"1099.00"
S_935180159;"2020-03-31";"14:22:28";C_000006243;P_0067;"1";"0.00";"0.00";"1099.00"
S_173231756;"2020-03-18";"06:03:38";C_000000656;P_0067;"1";"0.00";"0.00";"1099.00"
S_064318565;"2022-03-02";"14:02:41";C_000000335;P_0067;"1";"0.00";"0.00";"1099.00"
S_593529652;"2020-10-23";"07:23:50";C_000000096;P_0067;"1";"0.00";"0.00";"1099.00"
S_370514763;"2020-05-10";"12:39:46";C_000000142;P_0067;"1";"0.00";"0.00";"1099.00"
S_753458389;"2020-07-28";"08:42:56";C_000007846;P_0067;"1";"0.00";"0.00";"1099.00"
S_625056105;"2020-04-02";"10:30:25";C_000000656;P_0067;"1";"0.00";"0.00";"1099.00"
S_069634500;"2020-12-25";"01:49:11";C_000002152;P_0067;"1";"0.00";"0.00";"1099.00"
S_049191626;"2021-08-03";"21:20:53";C_000000802;P_0067;"1";"0.00";"0.00";"1099.00"
S_947665857;"2022-05-04";"06:53:45";C_000000929;P_0067;"1";"0.00";"0.00";"1099.00"
S_045535821;"2020-03-07";"13:59:59";C_000000165;P_0067;"1";"0.00";"0.00";"1099.00"
S_235887769;"2016-07-25";"14:42:00";C_000001222;P_0067;"1";"0.00";"0.00";"1099.00"
S_773256113;"2016-08-16";"15:47:20";C_000000077;P_0067;"1";"0.00";"0.00";"1099.00"
S_877464335;"2017-12-15";"17:43:16";C_000001748;P_0067;"1";"0.00";"0.00";"1099.00"
S_555133076;"2017-04-12";"08:09:51";C_000003535;P_0067;"1";"0.00";"0.00";"1099.00"
S_507643344;"2016-01-05";"08:48:38";C_000002927;P_0067;"1";"0.00";"0.00";"1099.00"
S_272141580;"2018-06-22";"18:53:12";C_000000929;P_0067;"1";"0.00";"0.00";"1099.00"
S_689789726;"2016-02-17";"15:47:11";C_000001762;P_0067;"1";"0.00";"0.00";"1099.00"
S_527250459;"2019-07-18";"16:56:54";C_000007526;P_0067;"1";"0.00";"0.00";"1099.00"
S_450367563;"2016-12-05";"08:36:21";C_000001261;P_0067;"1";"0.00";"0.00";"1099.00"
S_844691443;"2018-11-20";"08:14:59";C_000000538;P_0067;"1";"0.00";"0.00";"1099.00"
S_223215309;"2018-01-26";"19:49:54";C_000004200;P_0067;"1";"0.00";"0.00";"1099.00"
S_502905056;"2018-03-23";"12:20:16";C_000023537;P_0067;"1";"0.00";"0.00";"1099.00"
S_594590080;"2019-09-10";"17:29:23";C_000001591;P_0067;"1";"0.00";"0.00";"1099.00"
S_293460398;"2018-10-16";"15:39:55";C_000001472;P_0067;"1";"0.00";"0.00";"1099.00"
S_482198090;"2019-09-05";"16:25:15";C_000004734;P_0067;"1";"0.00";"0.00";"1099.00"
S_712990321;"2017-05-26";"16:51:11";C_000002226;P_0067;"1";"0.00";"0.00";"1099.00"
S_045497183;"2016-03-02";"18:15:34";C_000001261;P_0067;"1";"0.00";"0.00";"1099.00"
S_282191486;"2016-03-18";"17:00:26";C_000000590;P_0067;"1";"0.00";"0.00";"1099.00"
S_607036243;"2018-06-20";"15:34:10";C_000001444;P_0067;"1";"0.00";"0.00";"1099.00"
S_877744553;"2018-12-10";"17:41:44";C_000001632;P_0067;"1";"0.00";"0.00";"1099.00"
S_153458488;"2018-04-19";"16:02:12";C_000014341;P_0067;"1";"0.00";"0.00";"1099.00"
S_466881761;"2016-10-10";"16:31:53";C_000004783;P_0067;"1";"0.00";"0.00";"1099.00"
S_001652464;"2019-12-18";"19:55:44";C_000000642;P_0067;"1";"0.00";"0.00";"1099.00"
S_951619386;"2018-01-19";"11:27:11";C_000007268;P_0067;"1";"0.00";"0.00";"1099.00"
S_779992833;"2017-07-27";"14:25:01";C_000004686;P_0067;"1";"0.00";"0.00";"1099.00"
S_437142846;"2016-02-29";"08:10:44";C_000001222;P_0067;"1";"0.00";"0.00";"1099.00"
S_498552748;"2016-09-28";"17:57:36";C_000008563;P_0067;"1";"0.00";"0.00";"1099.00"
S_871935299;"2016-05-06";"13:50:34";C_000001798;P_0067;"1";"0.00";"0.00";"1099.00"
S_772219619;"2016-06-02";"18:12:37";C_000000285;P_0067;"1";"0.00";"0.00";"1099.00"
S_389508992;"2022-12-20";"18:45:27";C_000001110;P_0067;"1";"0.00";"0.00";"1099.00"
S_313440127;"2020-03-16";"04:09:37";C_000002197;P_0067;"1";"0.00";"0.00";"1099.00"
S_145574622;"2020-02-06";"08:06:13";C_000001396;P_0067;"1";"0.00";"0.00";"1099.00"
S_808330035;"2022-09-13";"21:27:41";C_000011213;P_0067;"1";"0.00";"0.00";"1099.00"
S_038923916;"2022-09-10";"11:51:50";C_000001632;P_0067;"1";"0.00";"0.00";"1099.00"
S_872669315;"2021-11-12";"05:35:26";C_000000617;P_0067;"1";"0.00";"0.00";"1099.00"
S_436972063;"2020-03-27";"11:28:55";C_000001664;P_0067;"1";"0.00";"0.00";"1099.00"
S_441629888;"2022-10-02";"09:27:51";C_000010340;P_0067;"1";"0.00";"0.00";"1099.00"
S_286167431;"2021-10-07";"20:06:13";C_000000454;P_0067;"1";"0.00";"0.00";"1099.00"
S_105395490;"2021-08-22";"00:42:56";C_000023358;P_0067;"1";"0.00";"0.00";"1099.00"
S_505103843;"2022-08-09";"07:31:46";C_000003535;P_0067;"1";"0.00";"0.00";"1099.00"
S_329188254;"2020-09-27";"11:25:21";C_000002927;P_0067;"1";"0.00";"0.00";"1099.00"
S_623497926;"2022-08-10";"22:01:23";C_000023505;P_0067;"1";"0.00";"0.00";"1099.00"
S_787214459;"2021-11-21";"09:16:18";C_000000639;P_0067;"1";"0.00";"0.00";"1099.00"
S_695185455;"2020-11-22";"01:14:31";C_000000157;P_0067;"1";"0.00";"0.00";"1099.00"
S_649921048;"2021-01-07";"01:21:29";C_000003062;P_0067;"1";"0.00";"0.00";"1099.00"
S_251707637;"2020-07-16";"21:16:10";C_000001003;P_0067;"1";"0.00";"0.00";"1099.00"
S_023272331;"2021-02-20";"11:01:17";C_000000280;P_0067;"1";"0.00";"0.00";"1099.00"
S_470447103;"2022-11-10";"19:45:33";C_000004704;P_0067;"1";"0.00";"0.00";"1099.00"
S_290704354;"2021-10-09";"06:26:49";C_000004919;P_0067;"1";"0.00";"0.00";"1099.00"
S_095642327;"2022-04-03";"01:05:22";C_000000541;P_0067;"1";"0.00";"0.00";"1099.00"
S_656561339;"2022-08-15";"17:22:06";C_000000894;P_0067;"1";"0.00";"0.00";"1099.00"
S_276617151;"2021-10-05";"09:15:42";C_000000622;P_0067;"1";"0.00";"0.00";"1099.00"
S_447792069;"2021-02-11";"08:30:55";C_000012546;P_0067;"1";"0.00";"0.00";"1099.00"
S_861453788;"2020-09-16";"00:07:20";C_000023389;P_0067;"1";"0.00";"0.00";"1099.00"
S_992545912;"2020-07-21";"10:25:27";C_000008087;P_0067;"1";"0.00";"0.00";"1099.00"
S_619400305;"2020-03-21";"12:05:42";C_000007643;P_0067;"1";"0.00";"0.00";"1099.00"
S_353006514;"2022-12-08";"16:23:02";C_000000851;P_0067;"1";"0.00";"0.00";"1099.00"
S_817536452;"2020-11-28";"01:39:44";C_000000142;P_0067;"1";"0.00";"0.00";"1099.00"
S_217757417;"2021-02-08";"22:39:14";C_000001271;P_0067;"1";"0.00";"0.00";"1099.00"
S_377793133;"2021-05-11";"22:17:06";C_000008172;P_0067;"1";"0.00";"0.00";"1099.00"
S_529528854;"2022-08-31";"18:45:04";C_000001284;P_0067;"1";"0.00";"0.00";"1099.00"
S_787854721;"2021-08-10";"22:08:10";C_000016505;P_0067;"1";"0.00";"0.00";"1099.00"
S_750597031;"2020-03-17";"22:36:56";C_000001271;P_0067;"1";"0.00";"0.00";"1099.00"
S_808975101;"2020-02-11";"14:59:58";C_000002013;P_0067;"1";"0.00";"0.00";"1099.00"
S_961801031;"2020-04-17";"01:01:47";C_000001284;P_0067;"1";"0.00";"0.00";"1099.00"
S_790597820;"2022-11-05";"18:10:47";C_000006243;P_0067;"1";"0.00";"0.00";"1099.00"
S_658563517;"2021-07-24";"23:36:09";C_000023713;P_0067;"1";"0.00";"0.00";"1099.00"
S_895748862;"2022-01-30";"06:11:50";C_000008240;P_0067;"1";"0.00";"0.00";"1099.00"
S_367025146;"2022-01-06";"02:41:24";C_000005584;P_0067;"1";"0.00";"0.00";"1099.00"
S_932679820;"2021-03-01";"05:17:14";C_000004195;P_0067;"1";"0.00";"0.00";"1099.00"
S_187302276;"2020-10-21";"18:18:19";C_000008240;P_0067;"1";"0.00";"0.00";"1099.00"
S_024883054;"2020-05-23";"16:49:10";C_000000682;P_0067;"1";"0.00";"0.00";"1099.00"
S_866770176;"2022-08-05";"05:34:30";C_000000830;P_0067;"1";"0.00";"0.00";"1099.00"
S_299092686;"2021-07-06";"07:28:07";C_000004734;P_0067;"1";"0.00";"0.00";"1099.00"
S_857046357;"2021-06-16";"13:37:25";C_000003400;P_0067;"1";"0.00";"0.00";"1099.00"
S_181316265;"2020-12-14";"10:45:49";C_000007526;P_0067;"1";"0.00";"0.00";"1099.00"
S_458705773;"2020-07-24";"20:46:08";C_000000699;P_0067;"1";"0.00";"0.00";"1099.00"
S_058718511;"2021-03-16";"05:25:25";C_000001567;P_0067;"1";"0.00";"0.00";"1099.00"
S_620296986;"2021-01-25";"13:59:53";C_000000486;P_0067;"1";"0.00";"0.00";"1099.00"
S_456850348;"2021-11-14";"13:58:01";C_000007186;P_0067;"1";"0.00";"0.00";"1099.00"
S_004312553;"2020-07-07";"03:51:48";C_000012119;P_0067;"1";"0.00";"0.00";"1099.00"
S_730535802;"2022-01-31";"03:22:17";C_000036519;P_0067;"1";"0.00";"0.00";"1099.00"
S_471779915;"2020-11-12";"00:27:20";C_000000500;P_0067;"1";"0.00";"0.00";"1099.00"
S_050273165;"2022-03-18";"03:36:40";C_000007846;P_0067;"1";"0.00";"0.00";"1099.00"
S_233220123;"2022-04-23";"15:03:08";C_000000832;P_0067;"1";"0.00";"0.00";"1099.00"
S_886093015;"2021-10-16";"16:41:00";C_000008043;P_0067;"1";"0.00";"0.00";"1099.00"
S_685388717;"2021-03-14";"19:34:42";C_000000517;P_0067;"1";"0.00";"0.00";"1099.00"
S_304134998;"2022-09-14";"19:40:25";C_000001330;P_0067;"1";"0.00";"0.00";"1099.00"
S_224354974;"2022-07-09";"02:21:17";C_000001367;P_0067;"1";"0.00";"0.00";"1099.00"
S_521811688;"2021-02-12";"12:55:05";C_000001226;P_0067;"1";"0.00";"0.00";"1099.00"
S_537455397;"2021-07-13";"14:09:02";C_000001707;P_0067;"1";"0.00";"0.00";"1099.00"
S_180991684;"2021-12-13";"02:38:58";C_000006031;P_0067;"1";"0.00";"0.00";"1099.00"
S_787318947;"2022-01-08";"13:29:59";C_000000506;P_0067;"1";"0.00";"0.00";"1099.00"
S_929809122;"2022-06-14";"03:12:20";C_000002374;P_0067;"1";"0.00";"0.00";"1099.00"
S_478557184;"2021-04-21";"13:49:45";C_000000450;P_0067;"1";"0.00";"0.00";"1099.00"
S_919278075;"2021-06-02";"20:49:56";C_000000855;P_0067;"1";"0.00";"0.00";"1099.00"
S_778397015;"2020-01-04";"00:09:22";C_000000517;P_0067;"1";"0.00";"0.00";"1099.00"
S_158905884;"2021-08-22";"00:12:04";C_000010827;P_0067;"1";"0.00";"0.00";"1099.00"
S_982033512;"2022-03-22";"07:02:13";C_000005637;P_0067;"1";"0.00";"0.00";"1099.00"
S_069632502;"2020-09-10";"06:52:43";C_000000580;P_0067;"1";"0.00";"0.00";"1099.00"
S_912080661;"2020-02-20";"08:36:03";C_000018742;P_0067;"1";"0.00";"0.00";"1099.00"
S_643269631;"2020-10-22";"17:01:13";C_000004988;P_0067;"1";"0.00";"0.00";"1099.00"
S_878445158;"2021-04-13";"16:21:50";C_000000260;P_0067;"1";"0.00";"0.00";"1099.00"
S_123813754;"2021-11-04";"20:35:54";C_000000528;P_0067;"1";"0.00";"0.00";"1099.00"
S_984502222;"2022-09-21";"00:18:25";C_000003518;P_0067;"1";"0.00";"0.00";"1099.00"
S_615310743;"2021-12-30";"19:57:58";C_000000486;P_0067;"1";"0.00";"0.00";"1099.00"
S_565360449;"2021-07-18";"18:43:46";C_000012188;P_0067;"1";"0.00";"0.00";"1099.00"
S_523949872;"2021-10-03";"09:29:32";C_000000505;P_0067;"1";"0.00";"0.00";"1099.00"
S_127225502;"2020-11-28";"19:22:50";C_000000437;P_0067;"1";"0.00";"0.00";"1099.00"
S_244140751;"2022-10-04";"13:41:12";C_000029248;P_0067;"1";"0.00";"0.00";"1099.00"
S_555624857;"2021-09-14";"05:46:06";C_000012088;P_0067;"1";"0.00";"0.00";"1099.00"
S_366426837;"2022-05-16";"09:42:29";C_000009787;P_0067;"1";"0.00";"0.00";"1099.00"
S_078551537;"2022-04-15";"18:29:48";C_000023538;P_0067;"1";"0.00";"0.00";"1099.00"
S_609442624;"2021-03-20";"06:25:44";C_000010004;P_0067;"1";"0.00";"0.00";"1099.00"
S_198973618;"2021-12-20";"12:19:35";C_000000715;P_0067;"1";"0.00";"0.00";"1099.00"
S_248260392;"2022-05-03";"23:57:42";C_000006426;P_0067;"1";"0.00";"0.00";"1099.00"
S_941616100;"2022-04-03";"17:03:57";C_000012220;P_0067;"1";"0.00";"0.00";"1099.00"
S_642636207;"2022-01-29";"18:57:06";C_000001382;P_0067;"1";"0.00";"0.00";"1099.00"
S_540800971;"2020-01-06";"17:56:32";C_000000136;P_0067;"1";"0.00";"0.00";"1099.00"
S_156674803;"2022-07-20";"16:30:19";C_000000958;P_0067;"1";"0.00";"0.00";"1099.00"
S_619247185;"2022-01-17";"23:08:07";C_000001095;P_0067;"1";"0.00";"0.00";"1099.00"
S_051546316;"2020-07-30";"21:41:22";C_000006858;P_0067;"1";"0.00";"0.00";"1099.00"
S_506100300;"2022-11-27";"03:01:13";C_000001438;P_0067;"1";"0.00";"0.00";"1099.00"
S_697722077;"2022-03-25";"21:41:22";C_000012220;P_0067;"1";"0.00";"0.00";"1099.00"
S_706764857;"2020-09-28";"21:51:37";C_000000331;P_0067;"1";"0.00";"0.00";"1099.00"
S_426053223;"2020-01-18";"23:23:51";C_000009721;P_0067;"1";"0.00";"0.00";"1099.00"
S_144861288;"2021-10-19";"10:11:33";C_000012441;P_0067;"1";"0.00";"0.00";"1099.00"
S_760575550;"2022-03-25";"05:03:02";C_000037880;P_0067;"1";"0.00";"0.00";"1099.00"
S_036769995;"2022-10-11";"03:15:09";C_000006474;P_0067;"1";"0.00";"0.00";"1099.00"
S_194367448;"2020-12-07";"03:53:36";C_000023422;P_0067;"1";"0.00";"0.00";"1099.00"
S_120036451;"2020-11-03";"07:27:16";C_000000106;P_0067;"1";"0.00";"0.00";"1099.00"
S_810978655;"2022-04-03";"07:49:00";C_000029248;P_0067;"1";"0.00";"0.00";"1099.00"
S_351610781;"2021-10-24";"17:34:38";C_000000287;P_0067;"1";"0.00";"0.00";"1099.00"
S_008607214;"2021-06-09";"00:50:33";C_000047217;P_0067;"1";"0.00";"0.00";"1099.00"
S_520721744;"2022-04-13";"10:35:53";C_000023730;P_0067;"1";"0.00";"0.00";"1099.00"
S_785622994;"2022-06-05";"17:55:15";C_000001087;P_0067;"1";"0.00";"0.00";"1099.00"
S_745117221;"2021-08-30";"19:58:21";C_000029260;P_0067;"1";"0.00";"0.00";"1099.00"
S_526791132;"2022-03-17";"23:39:42";C_000023792;P_0067;"1";"0.00";"0.00";"1099.00"
S_917137006;"2020-05-13";"07:40:28";C_000000436;P_0067;"1";"0.00";"0.00";"1099.00"
S_576152255;"2021-05-04";"02:12:00";C_000000107;P_0067;"1";"0.00";"0.00";"1099.00"
S_392591307;"2022-04-30";"08:30:39";C_000000331;P_0067;"1";"0.00";"0.00";"1099.00"
S_759903967;"2020-12-22";"05:19:26";C_000000616;P_0067;"1";"0.00";"0.00";"1099.00"
S_996900709;"2021-03-09";"15:41:50";C_000000437;P_0067;"1";"0.00";"0.00";"1099.00"
S_007266562;"2022-04-18";"03:33:14";C_000005563;P_0067;"1";"0.00";"0.00";"1099.00"
S_915720897;"2022-04-17";"14:30:39";C_000000016;P_0067;"1";"0.00";"0.00";"1099.00"
S_700184265;"2021-10-14";"15:48:43";C_000000654;P_0067;"1";"0.00";"0.00";"1099.00"
S_905014446;"2022-11-10";"13:42:33";C_000033048;P_0067;"1";"0.00";"0.00";"1099.00"
S_130973478;"2020-08-30";"20:11:42";C_000000074;P_0067;"1";"0.00";"0.00";"1099.00"
